"set_counts.year","set_counts.station","set_counts.lat","set_counts.lon","set_counts.E_it","set_counts.N_it","set_counts.C_it","set_counts.E_it20","set_counts.N_it20","set_counts.C_it20","set_counts.usable"
2000,"2130",52.5,-131.414416666667,NA,NA,NA,1.18450204906205,0,0,"Y"
2000,"2131",52.6665833333333,-130.868,NA,NA,NA,1.40534,0,0,"Y"
2000,"2132",52.6671666666667,-131.135166666667,NA,NA,NA,1.40534079591837,2,1.42314234796908,"Y"
2000,"2133",52.8334166666667,-130.58175,NA,NA,NA,1.3451124963925,1,0.743432242791539,"Y"
2000,"2134",52.8334166666667,-130.8705,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2135",53.0003333333333,-130.29375,NA,NA,NA,1.40534149538462,0,0,"Y"
2000,"2136",53,-130.584666666667,NA,NA,NA,1.41537956709957,0,0,"Y"
2000,"2137",53.16675,-130.2995,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2138",53.1666666666667,-130.583333333333,NA,NA,NA,1.39530326118326,0,0,"Y"
2000,"2139",53.1666666666667,-130.86925,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2140",53.3335833333333,-130.29325,NA,NA,NA,1.40534141414141,3,2.13471258287285,"Y"
2000,"2141",53.3333333333333,-130.58475,NA,NA,NA,1.40534141414141,1,0.711570860957616,"Y"
2000,"2142",53.3333333333333,-130.876,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2143",53.3333333333333,-132.81225,NA,NA,NA,1.44549410953846,0,0,"Y"
2000,"2144",53.3334166666667,-133.098083333333,NA,NA,NA,1.40534079591837,0,0,"Y"
2000,"2145",53.5,-130.870166666667,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2146",53.5001666666667,-133.091166666667,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2147",53.6666666666667,-130.580666666667,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2148",53.6666666666667,-130.867583333333,NA,NA,NA,1.40534079591837,0,0,"Y"
2000,"2149",53.6668333333333,-133.109333333333,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2150",53.8333333333333,-130.859166666667,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2151",54,-133.423916666667,NA,NA,NA,1.40534079591837,9,6.40414056586086,"Y"
2000,"2152",54.1666666666667,-130.584833333333,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2153",54.1666666666667,-132.002833333333,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2154",54.1668333333333,-132.27975,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2155",54.1666666666667,-132.56625,NA,NA,NA,1.40534141414141,1,0.711570860957616,"Y"
2000,"2156",54.1665833333333,-133.158833333333,NA,NA,NA,1.40534141414141,6,4.2694251657457,"Y"
2000,"2157",54.1666666666667,-133.431666666667,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2158",54.3333333333333,-130.590166666667,NA,NA,NA,1.40534141414141,1,0.711570860957616,"Y"
2000,"2159",54.3333333333333,-131.154833333333,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2160",54.3333333333333,-131.433333333333,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2161",54.3334166666667,-131.717083333333,NA,NA,NA,1.40534,0,0,"Y"
2000,"2162",54.3333333333333,-132.021083333333,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2163",54.3333333333333,-132.299666666667,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2164",54.3333333333333,-132.582583333333,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2165",54.3333333333333,-132.8725,NA,NA,NA,1.38526510822511,0,0,"Y"
2000,"2166",54.33325,-133.140583333333,NA,NA,NA,1.40534079591837,0,0,"Y"
2000,"2167",54.3333333333333,-133.43175,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2168",54.33375,-133.7195,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2169",54.5,-130.5785,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2170",54.5,-131.157166666667,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2171",54.5000833333333,-131.437583333333,NA,NA,NA,1.40534141414141,0,0,"Y"
2000,"2172",54.5,-131.729916666667,NA,NA,NA,1.39530264737609,0,0,"Y"
2001,"2001",48.334,-125.6335,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2002",48.3325833333333,-125.883333333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2003",48.50025,-125.383083333333,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2004",48.4995833333333,-125.633333333333,NA,NA,NA,1.01385232363636,0,0,"Y"
2001,"2005",48.4993333333333,-125.8835,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2006",48.4985833333333,-126.133333333333,NA,NA,NA,0.953623472727273,0,0,"Y"
2001,"2007",48.666,-125.116583333333,NA,NA,NA,1.00381432653061,2,1.99240033454435,"Y"
2001,"2008",48.6664166666667,-125.383416666667,NA,NA,NA,1.00381418181818,3,2.98860093266084,"Y"
2001,"2009",48.6660833333333,-125.633333333333,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2010",48.6675,-125.883333333333,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2011",48.6658333333333,-126.133916666667,NA,NA,NA,1.01385232363636,0,0,"Y"
2001,"2012",48.8328333333333,-125.616666666667,NA,NA,NA,1.00381418181818,7,6.97340217620864,"Y"
2001,"2013",48.8331666666667,-125.883333333333,NA,NA,NA,0.99377604,0,0,"Y"
2001,"2014",48.8339166666667,-126.133333333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2015",48.8323333333333,-126.383333333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2016",48.9988333333333,-126.133166666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2017",48.998,-126.38325,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2018",48.9995833333333,-126.633333333333,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2019",49.168,-126.3835,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2020",49.1658333333333,-126.633416666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2021",49.1653333333333,-126.883416666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2023",49.3344166666667,-126.3835,NA,NA,NA,0.983737898181818,0,0,"Y"
2001,"2024",49.3325833333333,-126.6335,NA,NA,NA,0.963661753469388,0,0,"Y"
2001,"2025",49.3336666666667,-126.883416666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2026",49.3320833333333,-127.149916666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2027",49.5014166666667,-126.634166666667,NA,NA,NA,1.00381418181818,1,0.996200310886948,"Y"
2001,"2028",49.5009166666667,-126.8835,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2029",49.4989166666667,-127.15,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2030",49.667,-127.150083333333,NA,NA,NA,1.00381432653061,0,0,"Y"
2001,"2031",49.6649166666667,-127.399666666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2032",49.83275,-127.399916666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2033",49.8330833333333,-127.666333333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2034",50,-127.66725,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2035",50.3335,-128.18325,NA,NA,NA,0.9937758798,0,0,"Y"
2001,"2037",50.4995833333333,-128.45,NA,NA,NA,1.0238903004,0,0,"Y"
2001,"2038",50.6655833333333,-128.466666666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2039",50.6671666666667,-128.733916666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2040",50.8335,-128.466583333333,NA,NA,NA,1.00381418181818,1,0.996200310886948,"Y"
2001,"2041",50.99925,-127.950083333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2042",50.9984166666667,-128.21675,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2043",51.16625,-127.933583333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2044",50.8335833333333,-129.001583333333,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2045",50.8335833333333,-129.265916666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2046",51,-128.466416666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2047",50.9990833333333,-128.734916666667,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2048",51.0003333333333,-129.001916666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2049",51.0005833333333,-129.267666666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2050",50.9998333333333,-129.532916666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2051",51.1669166666667,-128.198916666667,NA,NA,NA,0.9435851788,0,0,"Y"
2001,"2052",51.16675,-128.463166666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2053",51.1666666666667,-128.729833333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2054",51.1668333333333,-129.00125,NA,NA,NA,1.0238903004,0,0,"Y"
2001,"2055",51.16675,-129.266666666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2056",51.167,-129.533166666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2057",51.3334166666667,-127.917,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2058",51.3334166666667,-128.183833333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2059",51.3333333333333,-128.449166666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2060",51.3265833333333,-128.716583333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2061",51.3334166666667,-128.984333333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2062",51.3336666666667,-129.251833333333,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2063",51.3334166666667,-129.51675,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2064",51.3333333333333,-129.78075,NA,NA,NA,0.9937758798,0,0,"Y"
2001,"2065",51.5001666666667,-128.181166666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2066",51.5001666666667,-128.451333333333,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2067",51.4998333333333,-128.714416666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2068",51.5005,-128.988583333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2069",51.5003333333333,-129.248583333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2070",51.5001666666667,-129.514166666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2071",51.5000833333333,-129.783583333333,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2072",51.50025,-130.049583333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2073",51.66575,-128.433,NA,NA,NA,1.0238903004,0,0,"Y"
2001,"2074",51.6653333333333,-128.985166666667,NA,NA,NA,1.0138521602,0,0,"Y"
2001,"2075",51.66675,-129.251,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2076",51.667,-129.520916666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2077",51.6658333333333,-129.7845,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2078",51.8333333333333,-128.434666666667,NA,NA,NA,1.00381402,2,1.99240094295555,"Y"
2001,"2079",51.8334166666667,-128.69925,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2080",51.8331666666667,-128.965666666667,NA,NA,NA,1.00381402,1,0.996200471477774,"Y"
2001,"2081",51.8334166666667,-129.22925,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2082",51.8330833333333,-129.515166666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2083",52.0000833333333,-128.69925,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2084",52.0003333333333,-128.966833333333,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2085",51.99975,-129.234666666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2086",52.1669166666667,-128.687583333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2087",51.6673333333333,-130.053166666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2088",51.6661666666667,-130.315333333333,NA,NA,NA,1.0138521602,0,0,"Y"
2001,"2089",51.8335,-129.784416666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2090",51.8329166666667,-130.049666666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2091",51.8336666666667,-130.317333333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2092",51.8314166666667,-130.562083333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2093",51.8328333333333,-130.865833333333,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2094",52.00025,-129.504666666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2095",51.9995,-129.785416666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2096",52.0004166666667,-130.048416666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2097",52.0043333333333,-130.316416666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2098",52.00025,-130.586083333333,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2099",52.0003333333333,-130.868583333333,NA,NA,NA,1.01385232363636,0,0,"Y"
2001,"2100",52.1666666666667,-128.94975,NA,NA,NA,0.993775742376238,0,0,"Y"
2001,"2101",52.1669166666667,-129.234333333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2102",52.16675,-129.498083333333,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2103",52.16675,-129.76475,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2104",52.1665833333333,-130.050333333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2105",52.167,-130.315,NA,NA,NA,0.983737603564356,0,0,"Y"
2001,"2106",52.1664166666667,-130.583916666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2107",52.16675,-130.866666666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2108",52.3335,-129.217,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2109",52.3335833333333,-129.4995,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2110",52.3333333333333,-129.76675,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2111",52.3330833333333,-130.050666666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2112",52.3333333333333,-130.317666666667,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2113",52.3339166666667,-130.582583333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2114",52.333,-130.865666666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2115",52.50025,-129.531666666667,NA,NA,NA,1.00381402,3,2.98860141443332,"Y"
2001,"2116",52.5003333333333,-129.76675,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2117",52.4984166666667,-130.031583333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2118",52.4999166666667,-130.31625,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2119",52.5005833333333,-130.585333333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2120",52.5000833333333,-130.868166666667,NA,NA,NA,1.00381402,3,2.98860141443332,"Y"
2001,"2121",52.6669166666667,-129.7685,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2122",52.6673333333333,-130.035916666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2123",52.66575,-130.314916666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2124",52.6665833333333,-130.585166666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2125",52.8335,-130.035083333333,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2126",52.8333333333333,-130.3185,NA,NA,NA,1.00381388118812,0,0,"Y"
2001,"2127",53.00025,-129.7485,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2128",52.99975,-130.034916666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2129",52.4989166666667,-131.1335,NA,NA,NA,1.02389046545455,2,1.95333394291558,"Y"
2001,"2130",52.5003333333333,-131.41675,NA,NA,NA,0.953623472727273,0,0,"Y"
2001,"2131",52.6638333333333,-130.866416666667,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2132",52.66575,-131.133416666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2133",52.8328333333333,-130.583333333333,NA,NA,NA,1.0238903004,0,0,"Y"
2001,"2134",52.8306666666667,-130.86675,NA,NA,NA,0.9937758798,0,0,"Y"
2001,"2135",52.9975833333333,-130.300083333333,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2136",52.99925,-130.583333333333,NA,NA,NA,0.803051345454545,0,0,"Y"
2001,"2137",53.1634166666667,-130.300333333333,NA,NA,NA,1.02389046545455,0,0,"Y"
2001,"2138",53.1651666666667,-130.5835,NA,NA,NA,0.9937758798,0,0,"Y"
2001,"2139",53.16525,-130.86625,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2140",53.33175,-130.3,NA,NA,NA,1.00381418181818,3,2.98860093266084,"Y"
2001,"2141",53.3329166666667,-130.583333333333,NA,NA,NA,1.00381418181818,2,1.9924006217739,"Y"
2001,"2142",53.3326666666667,-130.866166666667,NA,NA,NA,1.0138521602,0,0,"Y"
2001,"2143",53.3334166666667,-132.81675,NA,NA,NA,1.0238903004,0,0,"Y"
2001,"2144",53.3329166666667,-133.100166666667,NA,NA,NA,1.01385232363636,0,0,"Y"
2001,"2145",53.4995833333333,-130.866583333333,NA,NA,NA,0.803051345454545,0,0,"Y"
2001,"2146",53.4996666666667,-133.100083333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2147",53.6648333333333,-130.583583333333,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2148",53.6653333333333,-130.86675,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2149",53.667,-133.11675,NA,NA,NA,0.99377604,0,0,"Y"
2001,"2150",53.8319166666667,-130.866583333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2151",54.0005,-133.416583333333,NA,NA,NA,1.00381418181818,4,3.98480124354779,"Y"
2001,"2152",54.1656666666667,-130.583333333333,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2153",54.1676666666667,-131.999833333333,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2154",54.1653333333333,-132.283166666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2155",54.1674166666667,-132.567166666667,NA,NA,NA,1.054004721,0,0,"Y"
2001,"2156",54.1670833333333,-133.150083333333,NA,NA,NA,1.00381418181818,2,1.9924006217739,"Y"
2001,"2157",54.1663333333333,-133.433333333333,NA,NA,NA,1.01385232363636,0,0,"Y"
2001,"2158",54.333,-130.583333333333,NA,NA,NA,1.00381402,2,1.99240094295555,"Y"
2001,"2159",54.3325833333333,-131.149916666667,NA,NA,NA,1.00381432653061,0,0,"Y"
2001,"2160",54.33275,-131.4335,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2161",54.33575,-131.71625,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2162",54.334,-132.01675,NA,NA,NA,1.00381432653061,0,0,"Y"
2001,"2163",54.3325833333333,-132.29925,NA,NA,NA,1.00381402,0,0,"Y"
2001,"2164",54.3331666666667,-132.583333333333,NA,NA,NA,0.983737898181818,0,0,"Y"
2001,"2165",54.3333333333333,-132.866833333333,NA,NA,NA,1.00381418181818,0,0,"Y"
2001,"2166",54.3336666666667,-133.15,NA,NA,NA,1.0038144742268,0,0,"Y"
2001,"2167",54.3331666666667,-133.4335,NA,NA,NA,0.9937758798,0,0,"Y"
2001,"2168",54.3325833333333,-133.7165,NA,NA,NA,1.02389046545455,0,0,"Y"
2001,"2169",54.4985,-130.583333333333,NA,NA,NA,0.963661753469388,0,0,"Y"
2001,"2170",54.5011666666667,-131.15,NA,NA,NA,0.983737898181818,0,0,"Y"
2001,"2171",54.5,-131.43325,NA,NA,NA,1.00381418181818,2,1.9924006217739,"Y"
2001,"2172",54.5005833333333,-131.733083333333,NA,NA,NA,1.00381432653061,0,0,"Y"
2002,"2001",48.33275,-125.633333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2002",48.33425,-125.883333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2003",48.5013333333333,-125.383333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2004",48.49775,-125.633333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2005",48.5008333333333,-125.883333333333,NA,NA,NA,0.803051216,0,0,"Y"
2002,"2006",48.4993333333333,-126.133333333333,NA,NA,NA,1.00381418181818,0,0,"Y"
2002,"2007",48.666,-125.116666666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2002,"2008",48.6680833333333,-125.383333333333,NA,NA,NA,1.00381402,1,0.996200471477774,"Y"
2002,"2009",48.6669166666667,-125.633333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2010",48.6680833333333,-125.883333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2011",48.6669166666667,-126.133333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2012",48.8344166666667,-125.616666666667,NA,NA,NA,1.00381402,2,1.99240094295555,"Y"
2002,"2013",48.8334166666667,-125.883333333333,NA,NA,NA,1.00381402,1,0.996200471477774,"Y"
2002,"2014",48.8349166666667,-126.133333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2015",48.8324166666667,-126.383333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2016",48.99925,-126.133333333333,NA,NA,NA,1.00381402,1,0.996200471477774,"Y"
2002,"2017",48.9993333333333,-126.383333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2018",49.0003333333333,-126.633333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2019",49.1679166666667,-126.383333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2020",49.1668333333333,-126.633333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2021",49.1664166666667,-126.883333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2023",49.3331666666667,-126.383333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2024",49.3335833333333,-126.633333333333,NA,NA,NA,1.01385246979592,1,0.98633679927938,"Y"
2002,"2025",49.3333333333333,-126.883333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2026",49.3326666666667,-127.15,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2027",49.4996666666667,-126.633333333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2028",49.4998333333333,-126.883416666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2029",49.49825,-127.15,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2030",49.6641666666667,-127.15,NA,NA,NA,0.9937758798,0,0,"Y"
2002,"2031",49.666,-127.4,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2032",49.8339166666667,-127.4,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2033",49.8316666666667,-127.666666666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2034",50.0026666666667,-127.666666666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2035",50.33425,-128.183333333333,NA,NA,NA,1.0038148,0,0,"Y"
2002,"2037",50.5003333333333,-128.45,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2038",50.6666666666667,-128.466666666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2039",50.6658333333333,-128.733333333333,NA,NA,NA,1.00381418181818,0,0,"Y"
2002,"2040",50.8304166666667,-128.466666666667,NA,NA,NA,1.00381402,5,4.98100235738887,"Y"
2002,"2041",50.99875,-127.95,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2042",50.9975833333333,-128.216666666667,NA,NA,NA,1.00381418181818,0,0,"Y"
2002,"2043",51.1639166666667,-127.933666666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2044",50.83325,-128.996083333333,NA,NA,NA,0.9736995994,1,1.02701079533791,"Y"
2002,"2045",50.8334166666667,-129.266083333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2046",50.9998333333333,-128.467,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2047",51,-128.734083333333,NA,NA,NA,1.00381402,1,0.996200471477774,"Y"
2002,"2048",50.9999166666667,-128.9975,NA,NA,NA,0.9937758798,0,0,"Y"
2002,"2049",51.0000833333333,-129.267,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2050",51.00025,-129.533666666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2051",51.1663333333333,-128.19975,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2052",51.1665,-128.466666666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2053",51.1665,-128.733416666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2054",51.1661666666667,-129,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2055",51.16675,-129.26725,NA,NA,NA,1.00381388118812,0,0,"Y"
2002,"2056",51.1668333333333,-129.5325,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2057",51.3333333333333,-127.915416666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2058",51.3338333333333,-128.184166666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2059",51.3330833333333,-128.450083333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2060",51.3336666666667,-128.717166666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2061",51.3334166666667,-128.983,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2062",51.3335833333333,-129.249833333333,NA,NA,NA,0.9937758798,0,0,"Y"
2002,"2063",51.3331666666667,-129.517,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2064",51.3328333333333,-129.780416666667,NA,NA,NA,1.00381388118812,0,0,"Y"
2002,"2065",51.5,-128.18225,NA,NA,NA,0.9937758798,2,2.0125262050056,"Y"
2002,"2066",51.49975,-128.451,NA,NA,NA,1.05400489090909,0,0,"Y"
2002,"2067",51.4995833333333,-128.713666666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2068",51.5000833333333,-128.984416666667,NA,NA,NA,1.00381388118812,0,0,"Y"
2002,"2069",51.5,-129.249416666667,NA,NA,NA,1.00381388118812,0,0,"Y"
2002,"2070",51.4995,-129.514916666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2071",51.5000833333333,-129.783083333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2072",51.4995,-130.048916666667,NA,NA,NA,0.9937758798,0,0,"Y"
2002,"2073",51.6669166666667,-128.432833333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2074",51.6670833333333,-128.98125,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2075",51.6673333333333,-129.2485,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2076",51.6655833333333,-129.518166666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2077",51.6668333333333,-129.78325,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2078",51.8335,-128.432833333333,NA,NA,NA,1.01385202,0,0,"Y"
2002,"2079",51.8331666666667,-128.699083333333,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2080",51.8319166666667,-128.966333333333,NA,NA,NA,1.00381402,1,0.996200471477774,"Y"
2002,"2081",51.8335,-129.23425,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2082",51.833,-129.518916666667,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2083",52.0006666666667,-128.7,NA,NA,NA,1.00381402,0,0,"Y"
2002,"2084",51.99975,-128.96575,NA,NA,NA,1.00381388118812,0,0,"Y"
2002,"2085",52.0001666666667,-129.2345,NA,NA,NA,1.00381402,0,0,"Y"
